Full_car_name;Fuel_type;Total_consumption;Power_(HP);Displacement_(ccm);Vehicle_tax_/_year_(may_vary_due_to_WLTP_conversion);CO2_efficiency_class;Engine_type;Maximum_output_in_kW_(system_output);Maximum_output_in_PS_(system_output);Torque_(system_performance);Number_of_gears;Number_of_cylinders_(combustion_engine);Number_of_valves_(combustion_engine);Displacement_(combustion_engine);Maximum_power_at_rpm._(Combustion_engine);Maximum_torque_at_rpm._(Combustion_engine);Length_(mm);Width_(mm);Height_(mm);Luggage__volume_normal;Curb_weight_(kg);Gross_weight_(kg);Payload_(kg);Body_type;Number_of_doors;Number_of_seats_normal;Acceleration_(s);Top_speed_(km/h);CO2_emissions_(NEFZ);Gas_tank_size
BMW_316d_Touring_M_Sportpaket;Diesel;4.7;116;1995;246 Euro;A;Diesel;85;116;260;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;11.2 ;200;123;57.0 
BMW_316d_Touring_M_Sportpaket_Steptronic;Diesel;4.7;116;1995;246 Euro;A;Diesel;85;116;260;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;11.1 ;198;123;57.0 
BMW_318d_Touring_Modern_Line;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_Touring_Modern_Line_Steptronic;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_Touring_Modern_Line_xDrive;Diesel;5.0;143;1995;264 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1434;495;1635;2110;475;Kombi;5;5;9.6 ;206;132;57.0 
BMW_318d_Touring_M_Sportpaket;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_Touring_M_Sportpaket_Steptronic;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_Touring_M_Sportpaket_xDrive;Diesel;5.0;143;1995;264 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1434;495;1635;2110;475;Kombi;5;5;9.6 ;206;132;57.0 
BMW_318d_BluePerformance_Touring_;Diesel;4.5;143;1995;238 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;9.2 ;210;119;57.0 
BMW_318d_BluePerformance_Touring_Steptronic;Diesel;4.5;143;1995;238 Euro;A;Diesel;105;143;320;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;9.2 ;210;119;57.0 
BMW_318d_BluePerformance_Touring_Modern_Line;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_BluePerformance_Touring_Modern_Line_Steptronic;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_BluePerformance_Touring_Sport_Line;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_BluePerformance_Touring_Sport_Line_Steptronic;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_BluePerformance_Touring_Luxury_Line;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_BluePerformance_Touring_Luxury_Line_Steptronic;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_BluePerformance_Touring_M_Sportpaket;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;6;4;4;1995;4000;1750;4624;1811;1429;495;1550;2025;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_318d_BluePerformance_Touring_M_Sportpaket_Steptronic;Diesel;4.7;143;1995;246 Euro;A;Diesel;105;143;320;8;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;9.2 ;210;123;57.0 
BMW_320d_EfficientDynamics_Edition_Touring_Modern_Line;Diesel;4.3;163;1995;224 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;8.3 ;222;112;57.0 
BMW_320d_EfficientDynamics_Edition_Touring_Modern_Line_Steptronic;Diesel;4.3;163;1995;224 Euro;A+;Diesel;120;163;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1585;2060;475;Kombi;5;5;8.2 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_;Diesel;4.3;163;1995;224 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;8.3 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_Steptronic;Diesel;4.3;163;1995;224 Euro;A+;Diesel;120;163;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1585;2060;475;Kombi;5;5;8.2 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_Modern_Line;Diesel;4.3;163;1995;224 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;8.3 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_Modern_Line_Steptronic;Diesel;4.3;163;1995;224 Euro;A+;Diesel;120;163;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1585;2060;475;Kombi;5;5;8.2 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_Sport_Line;Diesel;4.3;163;1995;224 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;8.3 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_Sport_Line_Steptronic;Diesel;4.3;163;1995;224 Euro;A+;Diesel;120;163;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1585;2060;475;Kombi;5;5;8.2 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_Luxury_Line;Diesel;4.3;163;1995;224 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1570;2045;475;Kombi;5;5;8.3 ;222;112;57.0 
BMW_320d_EfficientDynamics_Ed._BluePerformance_Touring_Luxury_Line_Steptronic;Diesel;4.3;163;1995;224 Euro;A+;Diesel;120;163;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1585;2060;475;Kombi;5;5;8.2 ;222;112;57.0 
BMW_320d_Touring_Modern_Line;Diesel;4.8;184;1995;250 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1565;2040;475;Kombi;5;5;7.7 ;230;125;57.0 
BMW_320d_Touring_Modern_Line_Steptronic;Diesel;4.7;184;1995;246 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1575;2050;475;Kombi;5;5;7.6 ;226;123;57.0 
BMW_320d_Touring_M_Sportpaket;Diesel;4.8;184;1995;250 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1565;2040;475;Kombi;5;5;7.7 ;230;125;57.0 
BMW_320d_Touring_M_Sportpaket_Steptronic;Diesel;4.7;184;1995;246 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1575;2050;475;Kombi;5;5;7.6 ;226;123;57.0 
BMW_320d_BluePerformance_Touring_Steptronic;Diesel;4.7;184;1995;246 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1575;2050;475;Kombi;5;5;7.6 ;226;123;57.0 
BMW_320d_BluePerformance_Touring_Modern_Line;Diesel;4.8;184;1995;250 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1565;2040;475;Kombi;5;5;7.7 ;230;125;57.0 
BMW_320d_BluePerformance_Touring_Modern_Line_Steptronic;Diesel;4.7;184;1995;246 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1575;2050;475;Kombi;5;5;7.6 ;226;123;57.0 
BMW_320d_BluePerformance_Touring_Sport_Line;Diesel;4.8;184;1995;250 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1565;2040;475;Kombi;5;5;7.7 ;230;125;57.0 
BMW_320d_BluePerformance_Touring_Sport_Line_Steptronic;Diesel;4.7;184;1995;246 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1575;2050;475;Kombi;5;5;7.6 ;226;123;57.0 
BMW_320d_BluePerformance_Touring_Luxury_Line;Diesel;4.8;184;1995;250 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1565;2040;475;Kombi;5;5;7.7 ;230;125;57.0 
BMW_320d_BluePerformance_Touring_Luxury_Line_Steptronic;Diesel;4.7;184;1995;246 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1575;2050;475;Kombi;5;5;7.6 ;226;123;57.0 
BMW_320d_BluePerformance_Touring_M_Sportpaket;Diesel;4.8;184;1995;250 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1565;2040;475;Kombi;5;5;7.7 ;230;125;57.0 
BMW_320d_BluePerformance_Touring_M_Sportpaket_Steptronic;Diesel;4.7;184;1995;246 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1575;2050;475;Kombi;5;5;7.6 ;226;123;57.0 
BMW_320d_Touring_Modern_Line_xDrive;Diesel;5.1;184;1995;266 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1650;2125;475;Kombi;5;5;7.8 ;228;133;57.0 
BMW_320d_Touring_Modern_Line_xDrive_Steptronic;Diesel;5.1;184;1995;266 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1660;2135;475;Kombi;5;5;7.7 ;222;133;57.0 
BMW_320d_Touring_M_Sportpaket_xDrive;Diesel;5.1;184;1995;266 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1750;4624;1811;1429;495;1650;2125;475;Kombi;5;5;7.8 ;228;133;57.0 
BMW_320d_Touring_M_Sportpaket_xDrive_Steptronic;Diesel;5.1;184;1995;266 Euro;A;Diesel;135;184;380;8;4;4;1995;4000;1750;4624;1811;1429;495;1660;2135;475;Kombi;5;5;7.7 ;222;133;57.0 
BMW_325d_Touring_Steptronic;Diesel;4.8;218;1995;254 Euro;A;Diesel;160;218;450;8;4;4;1995;4400;1500;4624;1811;1429;495;1635;2110;475;Kombi;5;5;6.7 ;238;127;57.0 
BMW_325d_Touring_Modern_Line;Diesel;5.1;218;1995;268 Euro;B;Diesel;160;218;450;6;4;4;1995;4400;1500;4624;1811;1429;495;1615;2090;475;Kombi;5;5;6.9 ;238;134;57.0 
BMW_325d_Touring_Modern_Line_Steptronic;Diesel;4.8;218;1995;254 Euro;A;Diesel;160;218;450;8;4;4;1995;4400;1500;4624;1811;1429;495;1635;2110;475;Kombi;5;5;6.7 ;238;127;57.0 
BMW_325d_Touring_M_Sportpaket;Diesel;5.1;218;1995;268 Euro;B;Diesel;160;218;450;6;4;4;1995;4400;1500;4624;1811;1429;495;1615;2090;475;Kombi;5;5;6.9 ;238;134;57.0 
BMW_325d_Touring_M_Sportpaket_Steptronic;Diesel;4.8;218;1995;254 Euro;A;Diesel;160;218;450;8;4;4;1995;4400;1500;4624;1811;1429;495;1635;2110;475;Kombi;5;5;6.7 ;238;127;57.0 
BMW_330d_Touring_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_Touring_Modern_Line_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_Touring_M_Sportpaket_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_BluePerformance_Touring_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_BluePerformance_Touring_Modern_Line_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_BluePerformance_Touring_Sport_Line_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_BluePerformance_Touring_Luxury_Line_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_BluePerformance_Touring_M_Sportpaket_Steptronic;Diesel;5.1;258;2993;365 Euro;A;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1680;2155;475;Kombi;5;5;5.6 ;250;135;57.0 
BMW_330d_Touring_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_330d_Touring_Modern_Line_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_330d_Touring_M_Sportpaket_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_330d_BluePerformance_Touring_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_330d_BluePerformance_Touring_Modern_Line_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_330d_BluePerformance_Touring_Sport_Line_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_330d_BluePerformance_Touring_Luxury_Line_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_330d_BluePerformance_Touring_M_Sportpaket_xDrive_Steptronic;Diesel;5.4;258;2993;379 Euro;B;Diesel;190;258;560;8;6;4;2993;4000;1500;4624;1811;1429;495;1750;2225;475;Kombi;5;5;5.4 ;250;142;57.0 
BMW_335d_Touring_xDrive_Steptronic;Diesel;5.6;313;2993;391 Euro;B;Diesel;230;313;630;8;6;4;2993;4400;1500;4624;1811;1434;495;1765;2240;475;Kombi;5;5;4.9 ;250;148;57.0 
BMW_335d_BluePerformance_Touring_Modern_Line_xDrive_Steptronic;Diesel;5.6;313;2993;391 Euro;B;Diesel;230;313;630;8;6;4;2993;4400;1500;4624;1811;1434;495;1765;2240;475;Kombi;5;5;4.9 ;250;148;57.0 
BMW_335d_Touring_M_Sportpaket_xDrive_Steptronic;Diesel;5.6;313;2993;391 Euro;B;Diesel;230;313;630;8;6;4;2993;4400;1500;4624;1811;1434;495;1765;2240;475;Kombi;5;5;4.9 ;250;148;57.0 
BMW_320i_Gran_Turismo_Modern_Line;Super Plus;6.7;184;1997;162 Euro;C;Otto;135;184;270;6;4;4;1997;5000;1250;4824;1828;1508;520;1615;2110;495;Schrägheck;5;5;7.9 ;230;156;60.0 
BMW_320i_Gran_Turismo_Modern_Line_Steptronic;Super Plus;6.3;184;1997;144 Euro;B;Otto;135;184;270;8;4;4;1997;5000;1250;4824;1828;1508;520;1635;2130;495;Schrägheck;5;5;7.9 ;229;147;60.0 
BMW_320i_Gran_Turismo_M_Sportpaket;Super Plus;6.7;184;1997;162 Euro;C;Otto;135;184;270;6;4;4;1997;5000;1250;4824;1828;1508;520;1615;2110;495;Schrägheck;5;5;7.9 ;230;156;60.0 
BMW_320i_Gran_Turismo_M_Sportpaket_Steptronic;Super Plus;6.3;184;1997;144 Euro;B;Otto;135;184;270;8;4;4;1997;5000;1250;4824;1828;1508;520;1635;2130;495;Schrägheck;5;5;7.9 ;229;147;60.0 
BMW_320i_Gran_Turismo_Modern_Line_xDrive;Super Plus;7.2;184;1997;184 Euro;C;Otto;135;184;270;6;4;4;1997;5000;1250;4824;1828;1508;520;1700;2195;495;Schrägheck;5;5;8.0 ;227;167;60.0 
BMW_320i_Gran_Turismo_Modern_Line_xDrive_Steptronic;Super Plus;6.7;184;1997;162 Euro;C;Otto;135;184;270;8;4;4;1997;5000;1250;4824;1828;1508;520;1715;2210;495;Schrägheck;5;5;8.3 ;224;156;60.0 
BMW_320i_Gran_Turismo_M_Sportpaket_xDrive;Super Plus;7.2;184;1997;184 Euro;C;Otto;135;184;270;6;4;4;1997;5000;1250;4824;1828;1508;520;1700;2195;495;Schrägheck;5;5;8.0 ;227;167;60.0 
BMW_320i_Gran_Turismo_M_Sportpaket_xDrive_Steptronic;Super Plus;6.7;184;1997;162 Euro;C;Otto;135;184;270;8;4;4;1997;5000;1250;4824;1828;1508;520;1715;2210;495;Schrägheck;5;5;8.3 ;224;156;60.0 
BMW_328i_Gran_Turismo_;Super Plus;6.7;245;1997;162 Euro;C;Otto;180;245;350;6;4;4;1997;5000;1250;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;6.1 ;250;156;60.0 
BMW_328i_Gran_Turismo_Steptronic;Super Plus;6.4;245;1997;148 Euro;B;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;6.1 ;250;149;60.0 
BMW_328i_Gran_Turismo_xDrive_Steptronic;Super Plus;6.8;245;1997;168 Euro;C;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;6.2 ;247;159;60.0 
BMW_328i_Gran_Turismo_Advantage;Super Plus;6.7;245;1997;162 Euro;C;Otto;180;245;350;6;4;4;1997;5000;1250;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;6.1 ;250;156;60.0 
BMW_328i_Gran_Turismo_Advantage_Steptronic;Super Plus;6.4;245;1997;148 Euro;B;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;6.1 ;250;149;60.0 
BMW_328i_Gran_Turismo_Advantage_xDrive_Steptronic;Super Plus;6.8;245;1997;168 Euro;C;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;6.2 ;247;159;60.0 
BMW_328i_Gran_Turismo_Modern_Line;Super Plus;6.8;245;1997;166 Euro;C;Otto;180;245;350;6;4;4;1997;5000;1250;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;6.1 ;250;158;60.0 
BMW_328i_Gran_Turismo_Modern_Line_Steptronic;Super Plus;6.5;245;1997;152 Euro;B;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;6.1 ;250;151;60.0 
BMW_328i_Gran_Turismo_Modern_Line_xDrive_Steptronic;Super Plus;6.9;245;1997;172 Euro;C;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;6.2 ;247;161;60.0 
BMW_328i_Gran_Turismo_Sport_Line;Super Plus;6.8;245;1997;166 Euro;C;Otto;180;245;350;6;4;4;1997;5000;1250;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;6.1 ;250;158;60.0 
BMW_328i_Gran_Turismo_Sport_Line_Steptronic;Super Plus;6.5;245;1997;152 Euro;B;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;6.1 ;250;151;60.0 
BMW_328i_Gran_Turismo_Sport_Line_xDrive_Steptronic;Super Plus;6.9;245;1997;172 Euro;C;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;6.2 ;247;161;60.0 
BMW_328i_Gran_Turismo_Luxury_Line;Super Plus;6.8;245;1997;166 Euro;C;Otto;180;245;350;6;4;4;1997;5000;1250;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;6.1 ;250;158;60.0 
BMW_328i_Gran_Turismo_Luxury_Line_Steptronic;Super Plus;6.5;245;1997;152 Euro;B;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;6.1 ;250;151;60.0 
BMW_328i_Gran_Turismo_Luxury_Line_xDrive_Steptronic;Super Plus;6.9;245;1997;172 Euro;C;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;6.2 ;247;161;60.0 
BMW_328i_Gran_Turismo_M_Sportpaket;Super Plus;6.8;245;1997;166 Euro;C;Otto;180;245;350;6;4;4;1997;5000;1250;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;6.1 ;250;158;60.0 
BMW_328i_Gran_Turismo_M_Sportpaket_Steptronic;Super Plus;6.5;245;1997;152 Euro;B;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;6.1 ;250;151;60.0 
BMW_328i_Gran_Turismo_M_Sportpaket_xDrive_Steptronic;Super Plus;6.9;245;1997;172 Euro;C;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;6.2 ;247;161;60.0 
BMW_328i_Gran_Turismo_M_Sport;Super Plus;6.8;245;1997;166 Euro;C;Otto;180;245;350;6;4;4;1997;5000;1250;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;6.1 ;250;158;60.0 
BMW_328i_Gran_Turismo_M_Sport_Steptronic;Super Plus;6.5;245;1997;152 Euro;B;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;6.1 ;250;151;60.0 
BMW_328i_Gran_Turismo_M_Sport_xDrive_Steptronic;Super Plus;6.9;245;1997;172 Euro;C;Otto;180;245;350;8;4;4;1997;5000;1250;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;6.2 ;247;161;60.0 
BMW_335i_Gran_Turismo_;Super Plus;8.1;306;2979;246 Euro;D;Otto;225;306;400;6;6;4;2979;5800;1200;4824;1828;1508;520;1715;2210;495;Schrägheck;5;5;5.7 ;250;188;60.0 
BMW_335i_Gran_Turismo_Steptronic;Super Plus;7.7;306;2979;226 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1725;2220;495;Schrägheck;5;5;5.4 ;250;178;60.0 
BMW_335i_Gran_Turismo_xDrive_Steptronic;Super Plus;8.0;306;2979;244 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1790;2285;495;Schrägheck;5;5;5.3 ;250;187;60.0 
BMW_335i_Gran_Turismo_Advantage;Super Plus;8.1;306;2979;246 Euro;D;Otto;225;306;400;6;6;4;2979;5800;1200;4824;1828;1508;520;1715;2210;495;Schrägheck;5;5;5.7 ;250;188;60.0 
BMW_335i_Gran_Turismo_Advantage_Steptronic;Super Plus;7.7;306;2979;226 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1725;2220;495;Schrägheck;5;5;5.4 ;250;178;60.0 
BMW_335i_Gran_Turismo_Advantage_xDrive_Steptronic;Super Plus;8.0;306;2979;244 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1790;2285;495;Schrägheck;5;5;5.3 ;250;187;60.0 
BMW_335i_Gran_Turismo_Modern_Line;Super Plus;8.1;306;2979;248 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4824;1828;1508;520;1715;2210;495;Schrägheck;5;5;5.7 ;250;189;60.0 
BMW_335i_Gran_Turismo_Modern_Line_Steptronic;Super Plus;7.7;306;2979;228 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1725;2220;495;Schrägheck;5;5;5.4 ;250;179;60.0 
BMW_335i_Gran_Turismo_Modern_Line_xDrive_Steptronic;Super Plus;8.1;306;2979;246 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1790;2285;495;Schrägheck;5;5;5.3 ;250;188;60.0 
BMW_335i_Gran_Turismo_Sport_Line;Super Plus;8.1;306;2979;248 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4824;1828;1508;520;1715;2210;495;Schrägheck;5;5;5.7 ;250;189;60.0 
BMW_335i_Gran_Turismo_Sport_Line_Steptronic;Super Plus;7.7;306;2979;228 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1725;2220;495;Schrägheck;5;5;5.4 ;250;179;60.0 
BMW_335i_Gran_Turismo_Sport_Line_xDrive_Steptronic;Super Plus;8.1;306;2979;246 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1790;2285;495;Schrägheck;5;5;5.3 ;250;188;60.0 
BMW_335i_Gran_Turismo_Luxury_Line;Super Plus;8.1;306;2979;248 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4824;1828;1508;520;1715;2210;495;Schrägheck;5;5;5.7 ;250;189;60.0 
BMW_335i_Gran_Turismo_Luxury_Line_Steptronic;Super Plus;7.7;306;2979;228 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1725;2220;495;Schrägheck;5;5;5.4 ;250;179;60.0 
BMW_335i_Gran_Turismo_Luxury_Line_xDrive_Steptronic;Super Plus;8.1;306;2979;246 Euro;D;Otto;225;306;400;8;6;4;2979;5800;1200;4824;1828;1508;520;1790;2285;495;Schrägheck;5;5;5.3 ;250;188;60.0 
